;GB00B0H2K534;IT0001063210;GB00B1VNSX38;GB00BMSKPJ95;DE0005909006;IT0004827447;NO0003028904;GB00B3MBS747;NL0009739416;DE0007480204;GB00BYN59130;NO0003078800;GB0009292243;ES0152503035;IT0005252140;GB00B0WMWD03;FR0011594233;FR0000077919;ES0184262212;CH0010532478;IT0003261697;IT0000066123;DK0060745370;DE0005408116;FI0009002422;GB0009457366;GB00B0N8QD54;BE0003593044;BE0974268972;DK0060636678;GB00BZ0XJR39;GB00B62G9D36;GB0000282623;CH0000816824;NL0006294274;SE0000806994;SE0000117970;JE00B5TT1872;DE0003304002;FR0000124570;GB00B1ZBKY84;SE0000455057;GB0000961622;DK0060495240;GB00B0ZSH635;CH0267291224;BE0974276082;SE0000936478;SE0007871645;GB00B2PDGW16;GB0007990962;DE000A0LD6E6;IT0005211237;SE0000872095;ES0115056139;DK0010311471;GB00BVFNZH21;IT0001233417;GB00BZ02MH16;CH0126673539;GB00B0LCW083;CH0225173167;GB00B06QFB75;AT0000831706;SE0000950636;CH0011795959;NL0000360618;DE0005565204;DE000A12DM80;GB0000608009;DE000SHA0159;NL0010801007;GB0006834344;SE0000652216;FR0000120859;NL0000852580;SE0007074281;SE0000862997;DK0060738599;SE0002683557;GB0001500809;GB0004161021;NO0003053605;GB0001001592;SE0000108847;CZ0008019106;LU0061462528;CH0021783391;GB00B0HZP136;GB00BLT1Y088;LU1072616219;GB0009697037;GB00BRS65X63;FR0000035081;GB00BNGWY422;IM00B5VQMV65;GB00B53P2009;GB0007668071;NL0000334118;FR0000064578;DE0005501357;GB00BK1PTB77;NO0010582521;FI0009000285;JE00BYVQYS01;IT0005252207;CH0043238366;IT0000072170;CZ0005112300;GB0031698896;GB00BD6GN030;FR0010096479;FR0000125585;GB0034264548;NL0009432491;SE0008321293;DE0005773303;CH0038389992;GB00BYT1DJ19;AT00BUWOG001;BE0974256852;GB00B83VD954;CH0009002962;GB00BYQ0JC66;GB00B5N0P849;FR0000130213;FR0000121121;FR0000120966;BE0003826436;GB00BZ6STL67;NL0011821392;DK0010287234;ES0105066007;GB00B1H0DZ51;IM00B7S9G985;IT0003796171;FR0000120222;FR0011950732;AT0000606306;GB0003096442;SE0000112385;LU0075646355;BE0003818359;FR0000121725;ES0124244E34;DE0007165631;GB0059822006;SE0000163628;GB00B7KR2P84;SE0000825820
2015-12-17;5.0139625;204.29578;0.69835145;1.210936;294.51612;235.12444;3540.5469;1.8794453999999998;44.862793;399.96436;95.53382900000001;813.48438;18.291187;173.0982;1155.1814;1.6774798000000002;277.52613;246.04303;3875.4903;1133.73;757.21558;405.79542;;200.65276;41.048066;1432.7182;4.5590625;315.62964;174.61879;437.23877;799.29063;4.4507349;13.382815;65.660187;240.80788;1397.9312;707.82105;8.3898829;337.2754;17827.942;3.6237939999999997;41.042496;41.751094;1473.3428;832.7881299999999;75.263138;176.57357;893.04322;2947.5652;1452.9263;11.545591;201.61944;;264.62159;202.08536;9378.5469;1762.5463;287.6941;23.318436000000002;125.19219;8.49042;117.21306;9.605752;3139.378;1298.6568;837.34864;2319.9178;914.615;105.25777;12.7592;123.07982;153.07572;6.8200196;610.52198;8772.0899;1265.1878;1541.6001;858.75635;3267.3736;556.69776;91.359009;14.053191;628.17383;31.321309;1518.3985;323.83594;217.55666;997.32422;824.74813;1.1269316999999999;1.1249476;10.13035;1.5998293000000001;1877.6258;1.4828307;4.9358448;3.3425342000000002;1678.3419000000001;551.53272;6356.3321;400.83301;8.1820923;355.7898;815.9878;1.7328177;649.2981;80.296692;192.8731;772.38111;4.1831373;;414.19385;5696.5157;2.9632398;554.63062;8472.7852;231.56586;1801.2002;20.0474;153.48575;40031.797;17.012767;495.8335;11.301696999999999;3.6674805;528.71143;26591.083;13033.157;520.27222;;;558.94898;108.90226;1.0723931;4.3696656;105.89553;475.87989;126.63181;45.086106;1646.6613;493.89673;127.90072;711.40088;43811.926;424.72071;5803.3555;255.11072;1014.147;6.9847266;3914.8626
2015-12-18;4.8805103;197.47893;0.68317673;1.2007256;294.41089;233.89567;3462.8377;1.8772228000000002;44.56569;398.9668;95.168125;745.60279;18.331956;166.43433;1166.8265;1.6597512;285.28614;243.29654;3837.5154;1124.5601;741.80152;404.36451;;200.0403;41.441819;1426.4294;4.6106519;315.66187;172.37705;431.61622;790.8025;4.4537452;13.352129;65.137894;241.26708;1382.0779;702.16749;8.3066089;339.57129;18075.032;3.502898;42.09874;42.051602;1458.075;821.4281299999999;74.868409;177.55147;893.98462;2901.5647;1438.7475;11.545591;200.27942;;257.01539;199.52654;9300.4649;1743.4644;287.92042;23.364795;126.31547;8.3946778;117.21308;9.6119092;3078.2752;1298.6568;844.21753;2253.7754;902.79078;109.60486;12.458711000000001;122.88976;150.81212;6.742739299999999;606.56275;8852.9844;1246.9874;1512.1482;853.82715;3204.0242;542.96802;91.359009;14.04326;623.4148;31.036353;1506.5306;320.43018;214.61593;991.71656;818.09313;1.1035232000000001;1.1004923;9.9519971;1.5956199;1893.2752;1.4967383;4.9799659;3.3243677000000003;1667.1282;548.87378;6332.3204;397.32129;7.994099200000001;349.5127;788.25318;1.7117501;643.27125;80.028031;192.74434;762.81373;4.1875416;;414.57422;5783.9297;2.9955445;561.75098;8355.4024;232.50875;1787.4507;20.0474;152.78368;39773.262;17.093255;487.05347;11.350584;3.618169;521.88672;26219.766;12770.543;513.23438;;;555.80445;109.22736;1.0858501;4.3642676;106.86567;476.86304;128.17646;44.096955;1632.2357000000002;489.67017;124.61068;718.68116;43523.473;418.01832;6097.1329;255.15336;1000.7286;6.8666187;3829.8255
2015-12-21;4.7311719;197.79357;0.71166825;1.1982753;291.2544;236.55822;3436.1263;1.8811117;45.516419;393.72974;94.253985;776.25904;18.209666;160.85944;1153.629;1.6383548;280.62134;242.60119;3776.4844;1120.3919;732.16797;399.21363;;197.18259;42.13086;1445.295;4.620324800000001;313.16846;173.36027;428.6399;782.315;4.3714722;13.369175;64.764832;239.48121;1371.8865;696.78272;8.6674659;338.52149;17837.321;3.6268702000000004;42.034073;41.324141;1438.99;822.1381299999999;75.723679;176.24761;880.81006;2905.1033;1447.0888;11.431902000000001;197.20849;;260.41822;188.44845;9317.8165;1778.615;280.67676;23.712487999999997;126.41755;8.379362800000001;117.97419;9.5503321;3046.7984;1301.5108;837.97339;2181.71;880.36133;112.06188;12.320025000000001;125.01903;148.52572;6.708391199999999;603.98975;8589.0157;1219.6019;1478.4888;843.42115;3152.8572;549.18946;91.359009;14.04326;628.17383;31.178829;1490.3777;318.89405;213.15348;990.91578;817.64938;1.100737;1.0816803;10.028436000000001;1.5839765;1866.5792;1.4847488999999998;5.0461451;3.2371729;1667.1282;547.54395;6259.5079;396.20386;8.106001;349.5127;767.23267;1.6970028;633.22632;81.069077;191.58556;755.63794;4.2161622;;409.81983;5543.3711;3.0644556;584.4607;8403.5586;231.80158;1772.1734;19.881443;152.51063;39710.715;16.952408000000002;483.81861;11.146409;3.62125;519.05933;25882.208;12546.055;509.58106;;;570.47925;106.1066;1.102298;4.3831617;106.19402;474.30665;126.83776;44.495804;1636.5638000000001;487.94117;127.28383;733.51587;42729.274;402.32056;5928.7227;260.51954;988.72242;6.9521509;3773.1341
2015-12-22;4.8614454;197.37406;0.7420178300000001;1.2391164000000001;293.60425;237.3774;3426.4122;1.8455559;45.858094;394.32837;93.24835999999999;764.76294;18.321756;160.56687;1162.1685;1.6285732;283.19336;242.32309;3805.6431;1120.3919;727.02979;397.78272;;197.42077;42.819916;1457.8713;4.6009791;313.13624;172.73111;425.00171;785.14375;4.3724756000000005;14.548909000000002;64.615601;239.073;1374.1512;688.97486;9.0699585;341.93311;17546.446;3.7139551;41.689164;41.79855499999999;1414.18;829.9475;74.736832;175.02514;872.96827;2912.1802;1457.0969;11.501377;197.04099;;259.21705;189.95362;9235.3946;1775.6019000000001;276.37623;23.527054;127.94927;8.379362800000001;118.54503;9.642695400000001;3038.4666;1303.4136;838.59766;2207.3772;879.02027;112.02753;12.304617;124.4487;149.30309;6.7620582;598.44654;8664.2305;1226.5752;1484.3792;843.42115;3104.1268;560.34473;91.359009;14.271844000000002;618.65601;31.606260000000002;1492.6851;323.16822;212.95691;989.31348;822.53;1.1051954000000002;1.0741555;10.099776;1.5806111999999999;1876.0916;1.4881057999999998;5.117839399999999;3.2117408;1678.3419000000001;548.16968;6297.4649;397.91993;8.1955201;348.00611;763.7295;1.701216;617.15455;81.824692;188.23798;758.02979;4.2634986;;408.29859;5455.2969;3.0127710000000003;586.70923;8340.3555;231.91944;1756.896;19.914637;153.44671;39848.321;17.042952;484.74292;11.10327;3.6828906999999997;518.86451;25856.891;12673.125;509.84961;;;573.62378;106.07406;1.1002047;4.3885596;105.89553;478.63282;126.56308;44.814881;1644.4975;491.97559;127.7979;745.74122;42567.743;405.3191;5840.0821;258.51783;988.01636;6.9643677;3773.1341
2015-12-23;5.1760108;201.67391;0.7767031900000001;1.2689304;303.42359;240.44956;3468.9085;1.8811117;48.487473;400.56299;93.06550800000001;778.9961;18.66823;164.24013;1204.8667;1.6407999000000002;293.83057;245.86925;3873.4559;1142.0662;730.24122;408.08497;;198.33927;47.249573;1464.16;4.6557911;316.66578;176.86055;429.96265;787.5018799999999;4.455752;15.104681000000001;67.003235;242.36406;1412.6524;700.28296;9.2018091;341.99878;18225.153;3.6975635;41.861619;42.130665;1398.9122;850.53625;76.381577;178.55666;895.23902;2922.7957;1460.4325;11.627698;200.47481;;262.82007;190.64596;9486.9961;1838.8732;277.50806;23.573414;129.3789;8.5938233;119.49643;9.6734839;3091.2376;1317.6846;845.46631;2309.0586;893.89209;109.8969;12.466412;124.41065;151.33803;6.8736866;604.3855;8906.9141;1262.8062;1519.7217;852.73169;3196.7146;567.42432;91.359009;14.550125000000001;651.77808;32.033694;1515.761;331.8501;216.83245;1010.1412;825.19188;1.1141126;1.0655021;10.395328;1.5864995;1894.5027;1.5010544;5.0737208;3.2371729;1685.8175;568.03492;6399.711;405.14307;8.4730298;353.53003;773.94727;1.7001627;635.63721;85.132599;188.88175;780.1084;4.3075318;;410.77076;5654.4493;3.0472266;606.72095;8469.7735;233.72674;1776.7564;20.130376000000002;154.07081;40136.051;17.364893;495.37134;11.143531000000001;3.8277393;530.17383;26447.614;12842.551;526.39698;;;582.79566;109.42238;1.103494;4.4425391;106.71641;490.4314;130.51066;45.149918;1675.5119;496.77808;132.21892;767.16993;43644.629;416.7837;5802.0938;263.03223;1008.4969;7.0213868;3955.8067
2015-12-24;5.1378809;;0.78134842;1.2860836;303.42359;;3468.9085;1.8933341;54.949494;400.56299;93.24835999999999;;18.535754999999998;162.77735;;1.6524152;293.83057;243.19227;3849.722;;;;;198.33927;47.249573;1458.9194;4.6332203;315.53248;176.66396;;788.445;4.5029078;15.02285;;238.46074;;;9.2712037;341.99878;18084.415;3.6852686;;42.573516;;850.53625;;177.17121;;2922.7957;1461.2675;11.634014;200.47481;;;192.3017;;1873.0188;;23.666128;;8.620627500000001;;9.6734839;3091.2376;1317.6846;;2294.2508;893.89209;;12.451011000000001;124.41065;152.04682;6.9187671;;8884.2071;1269.2701;;;;;91.359009;14.738958;;32.081187;;331.8501;;;821.6425;1.1235874;1.0576012;10.425901;1.5873411;1895.4234;1.5101661999999998;5.0737208;3.2575171;1682.08;562.95142;6385.7657;405.14307;8.5670264;;;1.7428249;;;188.88175;;4.3031274999999996;;411.5315;5691.9141;3.0709156;608.89429;8469.7774;233.72674;1776.7564;20.312928;154.07081;40144.387;17.405132000000002;;11.143531000000001;3.8215748;531.2461;26422.297;12821.375;526.39698;;;;107.732;1.0957187;4.3939576;;493.57764;130.71662;45.149918;1700.7563;;;763.8733;43725.391;419.78223;;263.03223;1008.4969;7.0091675;
2015-12-25;5.1378809;;;;303.42359;;3468.9085;;;400.56299;;;;162.77735;;;;;3849.7222;;;;;198.33927;47.249573;;4.6332203;315.53248;176.66396;;788.445;;15.02285;;238.46074;;;;341.99878;;;;;;;;;;2922.7957;;;200.47481;;;192.3017;;;;;;;;9.6734839;3091.2376;1317.6846;;;893.89209;;12.451011000000001;124.41065;;;;;1269.2701;;;;;91.359009;;;;;331.8501;;;821.6425;;;10.425901;;1895.4234;1.5101661999999998;;;;;6385.7657;405.14307;;;;;;;188.88175;;;;;;;608.89429;8469.7774;233.72674;1776.7564;20.312928;;;;;11.143531000000001;;531.2461;;;;;;;107.73201;;4.3939576;;;;45.149918;1700.7563;;;;;419.78223;;263.03223;1008.4969;7.0091675;
2015-12-28;5.1378809;203.45679;;;303.2483;241.88334;3436.1263;;53.196579;396.62256;;764.21558;;161.86715;1189.3401;;291.38917;243.19227;3848.3655;1152.0696;736.66358;407.51246;;197.11458;45.116776;;4.6332203;316.30958;178.86635;429.30127;788.445;;15.02285;66.85402;239.09853;1395.6666;699.4751;;342.32667;17893.618;;42.228074;;1416.0884;;79.078949;177.79604;893.67042;2926.3343;;;200.69816;;266.6233;192.03078;9478.3204;;277.05518;;128.86832;;120.63811;9.6734839;3143.0821;1309.1221;849.2129;2266.6089;883.1648;106.30585;12.451011000000001;123.9544;152.04682;;602.01001;8895.5586;1267.2291;1486.9039;842.32593;3135.8016;561.20313;91.359009;;651.77808;;1521.6951;335.45655;216.38309;1011.7432;821.6425;;;10.425901;;1886.2178;1.5101661999999998;;;;559.97925;6349.3594;404.10572;;353.27906;771.32007;;631.61915;85.804276;190.16929;792.06763;;;416.28565;5584.1211;;606.72095;8424.625;233.49096;1784.3951;20.312928;153.9538;40127.715;;501.84058;11.143531000000001;;525.10401;26553.098;12842.551;526.2356;;;603.23536;108.96723;;4.3939576;105.97016;485.51539;132.19275;45.022294;1700.7563;494.28052;128.51761;770.05445;43479.247;414.49097;5766.6368;259.66773;1010.6158;7.0091675;3921.1617
2015-12-29;5.1410572000000005;203.98118;0.78041962;1.2734227;302.93287;243.31702;3502.9061;1.8105561000000001;52.023011;406.34864;95.351016;769.14234;18.790506;163.42748;1191.6692;1.6670871;294.65894;248.05956;3920.1519;1167.075;741.80176;408.65723;;198.95173;44.952714;1472.5444;4.76219;318.15552;180.28212;445.17676;795.99;4.5159522;15.169463;67.600159;243.51214;1432.4693;705.66773;9.2295679;348.62476;18400.305;3.7088331;43.025635;42.510235;1456.1663;872.54563;77.763154;179.91492;901.19922;3000.6426;1480.45;11.798228;204.99743;;270.22632;192.04877;9634.4844;1856.9507;282.26124;23.897923000000002;131.0127;9.0304078;122.25551;9.8828394;3154.1912;1338.6153;853.58375;2328.8028;894.50171;109.32992;12.612806;122.81365;152.36695;7.0067823;607.94898;9034.6446;1280.4966;1535.7098;852.18409;3186.9686;566.35157;91.359009;14.907918;655.58497;32.983543;1539.8262;334.85547;218.01195;1025.3614;834.065;1.1241449000000001;1.077918;10.446287;1.5982763;1908.9249;1.5303081;5.1123243;3.3091089;1693.2938000000001;566.78345;6490.336;411.84766;8.3924634;356.04102;787.08521;1.7486184;650.10157;85.636353;195.06191;803.29102;4.3823877;;419.51856;5611.0665;3.1010645;611.74244;8545.0235;235.80901;1798.1448;20.611648;155.24091;40619.77;17.676778;505.99952;11.183792;3.8647242;535.04859;26776.739;13122.106;530.31861;;;615.02759;110.52765;1.1307078;4.4641309;106.71641;489.44825;132.67327;43.474747;1706.5269;499.46729;131.60203;791.2085;43958.075;420.13501;5919.8555;261.45655;1018.3843;7.1639283;3933.7596
2015-12-30;5.0457349;200.93978;0.76988999;1.2709725;304.89673;241.67844;3547.8301;1.7500004999999998;51.859604;403.60547;97.179415;774.06934;18.54594;163.10241;1162.9449;1.6664756;292.08667;247.19039;3935.8624;1163.7405;740.51709;402.93384;;198.27128;44.821473;1473.5925;4.7396215999999995;320.45459;179.10232;454.4375;787.5018799999999;4.4748145;14.937605000000001;66.779404;244.91527;1430.7706;708.09058;9.014441;346.6565;18453.481;3.7569849;44.987229;42.921407;1480.9766;869.7056299999999;77.763154;181.30028;905.27735;3057.2586;1480.45;11.665594;201.5357;;269.42579;191.95708;9621.4688;1847.9119;283.84571;23.689307;129.3789;8.7776465;122.54091;9.852050799999999;3164.3736;1332.907;853.58375;2329.7898;897.1836;113.14435;12.682158999999999;123.57415;152.27547;6.9015943;608.54249;9027.5469;1281.8572;1533.1854;860.94678;3201.5875;567.42432;91.359009;14.729026;665.29297;32.793575000000004;1540.8145;330.5813;216.38309;1017.3506;836.7268799999999;1.1185715;1.0839376;10.344371;1.5848172;1915.3685;1.537022;5.1123243;3.2996631;1679.5882000000001;568.58252;6491.1133;409.77247;8.213422900000001;356.79419;787.37696;1.7623124000000001;642.86939;85.636353;196.34946;817.45801;4.3966993;;419.32837;5690.5977;3.1419824999999997;603.94751;8563.0821;231.56586;1785.9229;20.512076;156.06011;40415.446;17.646592000000002;506.92383;11.244183;3.7845923;535.34107;26645.93;12952.68;528.43824;;;616.86182;110.59264;1.1160544000000001;4.4830250000000005;105.97016;486.89185;133.32549;43.410935;1730.3288;501.00416;129.64856;792.58204;44229.223;416.96021;6089.5391;265.03394;1018.3843;7.102839400000001;3861.3209
2015-12-31;5.0584449000000005;200.93979;0.7568830900000001;1.2824079;304.89673;241.67846;3547.8301;1.6894452000000002;51.993302;403.60572;96.17379000000001;;18.382894;163.02114;1162.9449;1.6560828;292.08667;245.45206;3800.6143;;740.51709;402.93384;;198.27128;44.821473;1467.3044;4.6912574000000005;318.67359;177.68642;;780.9;4.4206348;14.623919;;241.26708;;;8.9381055;346.65674;18347.141;3.7600586;;42.731640999999996;;849.82625;;177.98613;;3057.2586;1475.4463;11.551907000000002;201.5357;;;189.87859;;1834.8557;283.84595;23.619773;;8.8121143;;9.8828394;3164.3736;1332.907;;2302.1482;897.1836;;12.528052;123.57415;155.77369;6.8114332;;9142.504;1280.1565;;;;;91.359009;14.50043;;32.698592;;330.5813;;;825.19188;1.1230304;1.0711458;10.354563;1.5797706;1899.4122;1.5586027999999998;5.1123243;3.2822242;1665.8819;565.61036;6390.4141;409.77247;8.1820899;;;1.7549386999999999;642.86963;;196.34946;;4.3592701;;417.99732;5575.5743;3.2022803;594.65381;8563.086;231.56586;1785.9229;20.810796;;39568.938;17.656658;;11.235555;3.7753467;536.41334;26793.614;12846.786;534.77784;;;;112.08808;1.1127646;4.4938209;;489.25147;132.50168;43.410935;1718.7888;;;779.66993;44094.61;407.78834;;265.03394;1018.3846;7.0865455;
2016-01-01;5.0584449000000005;;;;304.89649;;3547.8301;1.6894452000000002;51.993317;403.60547;96.17379000000001;;;;;;292.08692;245.45208;;;;;;198.27128;44.821473;;4.6912574000000005;318.67359;177.68642;;780.9;;14.623919;;241.26708;;;;346.6565;18347.141;;;42.731640999999996;;849.82625;;177.98613;;3057.2586;;;201.5357;;;189.87859;;1834.8557;;;;;;9.8828394;3164.3736;1332.907;;2302.1485;897.18335;;12.528052;123.57415;155.7737;6.8114332;;9142.504;1280.1565;;;;;91.359009;;;;;330.5813;;;825.19188;;;10.354563;1.5797706;1899.4122;1.5586027999999998;;3.2822242;;565.6106;6390.4141;409.77247;8.1820899;;;;;;196.34946;;4.3592701;;417.99732;5575.5782;;594.65381;;231.56586;1785.9229;20.810796;;39568.942;17.656658;;11.235555;3.7753467;536.41334;26793.614;12846.79;534.77808;;;;;;4.4938209;;489.25171;132.50168;43.410935;1718.7888;;;779.66993;44094.614;;;265.03394;1018.3843;7.0865455;
2016-01-04;4.9377027;192.65468;0.71662323;1.2387079;297.07593;231.2331;3426.4122;1.5855562;51.993302;394.7771;94.893907;777.90137;17.975298;158.01511;1124.1282;1.6249054;288.99146;242.14921;3787.6358;1140.399;708.72584;388.05274;;191.50123;42.491807;1456.8232;4.6332203;317.08692;176.27065;439.5542;778.5425;4.3443824;14.53868;64.690217;236.75139;1380.3794;688.43628;9.0491382;345.80372;17903.0;3.7088331;43.974106;41.98836;1429.4478;834.2075;77.368409;173.99285;888.6521;2989.3194;1455.4282;11.412955;196.78974;;261.01856;185.66041;9387.2227;1731.4132;277.05518;23.272083;127.03025;8.5516968;121.0187;9.7289014;3166.2269;1318.636;824.23609;2268.5835;838.79322;114.98285;12.050356999999998;121.14069;153.73874;6.6804859;593.89332;8613.1407;1262.6365;1478.4888;832.46778;3123.6189;556.0542;91.359009;14.212217;675.19166;32.769827;1503.564;325.90625;210.87873;1006.1358;819.86813;1.1035232000000001;1.0478191;10.089583;1.5646285;1887.1382;1.4842695000000001;5.228137299999999;3.2095582;1654.6682;541.67847;6288.9415;397.00196;8.0478101;348.75953;764.60547;1.6975292;623.1814;83.890061;190.42679;791.33179;4.2205639999999995;;414.57422;5264.6915;3.0838355;595.85303;8337.3438;230.26934;1744.6741;19.997612999999998;155.00689;39748.247;17.224041;499.99219;10.947981;3.7537745;515.06202;25755.622;12647.711;525.64454;;;599.82862;111.3729;1.1067838;4.4263452999999995;103.95522;467.03077;129.8928;42.549408;1671.185;488.13331;129.85418;764.42261;43317.715;394.20704;5826.1524;257.24;976.71656;7.074326200000001;3807.7786
2016-01-05;4.9694776;192.02544;0.6999000599999999;1.2607618999999999;295.67334;230.8234;3331.7056;1.5811115;51.621933;398.36841;93.88832099999999;748.88746;17.893775;157.90133;1140.4312;1.6297962999999998;324.34717;242.11451;3825.2049;1159.5723;700.69776;392.91773;;191.63724;42.524613;1456.8232;4.639670499999999;320.06592;176.54598;438.56202;787.5018799999999;4.2811744;14.794402;64.615601;237.03206;1371.8865;689.51343;9.3128418;348.36231;18344.008;3.7180518;43.801652;41.79855499999999;1390.896;853.37625;78.815766;173.5039;881.43726;3037.4429;1452.0925;11.564537;197.54348;;260.21802;185.59931;9300.4649;1708.3144;280.22413;23.387979;127.03025;8.6819043;121.58951;9.6550123;3129.1929;1302.4622;833.6023;2287.3404;845.98536;109.96566;12.250682;121.17872;154.56189;6.7448853;583.59913;8696.8711;1262.4664;1444.8296;829.72925;3184.532;551.33472;91.359009;14.172457;671.95557;31.155086;1504.223;330.44776;211.29999;1001.3294;821.19875;1.1135557;1.0572252;10.074297;1.596594;1928.8702;1.4866674;5.261228099999999;3.2262720000000003;1667.1282;543.55542;6402.8086;400.03492;8.0925709;345.99756;759.05835;1.6738285;633.62818;83.386307;189.26801;781.21265;4.2150611;;411.91187;5361.9649;3.1376733999999997;596.60254;8292.1954;230.70151;1778.2842;20.246548;152.66668;39573.102;17.304532;502.30274;11.008372;3.8030835;518.37696;24308.348;12567.235;528.59961;;;628.91602;111.17786;1.1052886;4.4047535;107.46268;472.34009;129.8928;42.645142;1656.0375;478.72022;116.89963;776.64771;41356.247;395.26539;6074.3438;262.60621;959.76709;7.1761451;3581.0127
2016-01-06;4.893220299999999;184.26473;0.6940159699999999;1.2374825;287.01099;225.70318;3329.2779;1.6072226;49.007401;391.73462;95.351016;711.66187;17.241609;154.16305;1096.9566;1.6022866;322.60328;230.0505;3787.6358;1139.5652;686.24659;375.46094;;186.46616;42.524613;1446.3425;4.6428931;322.91553;175.56276;424.00928;779.95688;4.2330127;14.514812999999998;63.123322;236.2412;;;9.305900900000001;342.32667;17743.493;3.7907959;;42.06742199999999;1393.5687;869.7056299999999;77.697358;174.29171;;;1443.7513000000001;11.412955;196.00806;;;179.57772;9213.7071;1657.0944;278.41334;23.114461000000002;124.5795;8.5402076;121.39925;9.8027906;3129.1929;1302.4622;823.61158;2202.4412;820.02076;110.65293;12.235273999999999;119.39164;150.44629;6.671897;;8591.8516;1247.3272;;;3179.659;;91.359009;13.943869999999999;657.67896;30.965115;;330.7815;209.78347;994.11988;809.22;1.1096542999999999;1.0034231;9.8959449;1.5696761000000001;1926.722;1.4842695000000001;5.316377;3.1826734;1653.4225;529.39942;6407.4571;394.68726;8.043334999999999;346.49976;;1.671195;623.98511;81.690354;183.98911;769.0691;4.1941456;;410.2002;5380.3672;3.1247534999999997;576.59083;;227.87275;1756.896;20.080591;;39126.911;16.972527;497.68165;10.985363999999999;3.6890528000000002;505.3125;24257.715;12537.583;522.47486;;;613.45533;109.87745;1.0975132;4.350774;105.8209;463.88453;126.83776;42.645142;1607.7125;;111.45046;755.7688;41344.708;392.09058;6047.75;247.87043;959.76709;7.1598559999999996;
2016-01-07;4.712107;182.48183;0.67481507;1.2248218;278.6294;221.60683;3217.574;1.6233339;47.833848;388.8418;93.796875;615.31373;17.017427;151.4975;1077.5484;1.5772219;327.00635;225.53078;3767.1434;1121.2256;666.97925;366.87574;;181.19303;39.374634;1440.0544;4.620324800000001;307.92261;173.67496;413.09498;765.81;4.119638699999999;13.471465;60.884903;231.16427;1324.3262;671.47437;9.1809888;337.07837;17552.7;3.7221509;43.047196;41.055274;1395.4773;855.50625;77.171036;173.36811;867.32178;2904.3956;1430.4063;11.292950000000001;191.15041;;248.20803;181.28943;9187.6797;1664.1244;281.35596;23.253533;122.12877;8.3946778;120.92354;9.7412159;3062.5352;1282.483;817.9917;2070.1565;803.68604;107.38833;11.942488;115.01902;148.36571;6.5473902;572.31543;8430.0625;1207.6946;1403.5965;810.56055;3167.4764;536.53248;91.359009;13.715283999999999;644.92505;30.22898;1456.4229;332.58472;206.44153;966.08277;799.90375;1.1146702;0.9364530999999999;9.8551783;1.489762;1876.7054;1.4794738;5.211594300000001;3.1049244;1630.9944;518.4502;6137.1211;391.53467;7.9045800999999996;337.46045;743.58521;1.6243189;609.52051;78.667923;182.83033;745.33497;4.1424072999999995;;410.58057;5300.1836;3.1226001;556.87891;8174.8125;222.88309;1649.9544;19.53294;152.51063;38784.981;16.308516;493.0608;10.927850000000001;3.5781055;496.05079;23852.645;12186.024;523.87183;;;607.95215;110.0725;1.0783738999999999;4.2617066;105.22388;451.49585;124.67516;40.842331;1565.1575;476.03077;104.45911;721.84034;40890.875;382.74268;5690.6602;233.98624;932.93042;6.797385299999999;3489.6766
