;ES0178174019;IT0001464921;DE0006605009;FI0009000665;SE0000862997;IT0001465159;ES0161560018;NO0005668905;GB0001638955;GB0001421626;CH0012022494;GB0007981128;FR0000121121;GB0004052071;GB0001921781;FR0000045528;FR0000034639;GB0001430023;GB0000319581;ES0117160111;FI0009000459;GB0003308607;IT0001464921;GB0030738610;CH0002088976;IT0001469383;GB0009465807;IT0001464921;DE0005128003;GB0001583078;GB0033029744;ES0184940817;ES0130960018;GB0002502812;DE0007297004;IT0001464921;DK0010181759;DE0006569908;GB0001762680;FI0009000285;FR0000125684;SE0000171100;GB0031638363;IT0001464921;IT0001464921;GB0003294591;FI0009002422;FR0000130304;DE0007765638;IE0004554287;NL0000343135;IE0002424939;ES0113980330;ES0171743117;NL0000200889;DE0008400029;SE0000695876;DK0010287234;IT0001464921;AT0000937503;GRS074083007;SE0000110165;GB0009165613;FR0000120966;FI0009000202;SE0000114837;IT0001119087;SE0000104416;IT0001464921;GRS004013009;IT0001233417;IT0001453924;DE0005785638;DE0007771172;SE0000164477;CH0000816824;FR0000121204;ES0112501012;PTCPR0AM0003;GB0005203376;GB0005758098;CH0012280076;GB0002303468;IT0003039010;IT0001464921;GB0000456144;DE0005753008;GB0008218694;IT0001464921;CH0014786500;FI0009007835;IE0004614818;FR0000077919;NO0003053605;CH0010570759;IT0001464921;IT0001464921;IT0001464921;NL0000354934;DE0007251803;CH0012337421;IT0001423562;IT0001464921;DK0010262674;GB0033126615;FR0000121964;GB0003318416;IT0001464921;ES0184933812;SE0000718017;IT0000082963;IT0001464921;NL0000344265;GB0005145239;IT0001464921;GB0006466089;SE0000500308;GB0004564430;IT0000072725;DK0010259530;FR0000120685;IT0001464921;FR0000125379;NL0000390979;DK0010272632;IT0001464921;GB0006215205;ES0125220311;IT0003152417;ES0173093115;GB0002405495;IT0001464921;FR0000120560;IT0001464921;BE0003626372;CH0001441580;GB0000154020;AT0000809058;GB0001915395;GRS006013007;IT0001137345;DE0006602006;GB0000282623;GB0000904986;FR0000121881;GB0005576813;ES0118594417;FI0009007694;NL0000379121;GB0031575722
2003-12-09;40.81287;;202.27109;198.91843;220.1268;2183.5318;161.91262;242.2666;9.92177;330.7578;1456.3348;3.812566;10302.989;297.0238;2.422381;1940.644;3962.6175;252.90211;2.2674671;220.68403;371.63843;9.049040999999999;;1.8653899999999999;559.90821;497.27833;90.05167999999999;;63.170365;0.6789474;1.1449989999999999;1550.5713;137.7694;4.318918;127.65012;;1961.65;49.675416;1.5015975;186.48343;2112.681;412.585;1.218652;;;45.013828999999994;309.63331;;490.67188;;606.68653;5.2131421;1055.9573;56.90668;84.40959;59.577576;112.3857;203.73455;;188.23967;9948.2461;785.8152;3.1798292;2081.398;442.77833;875.49317;;500.6943;;6796.1211;203.39258;134.56521;178.97532;126.26276;267.083;165.48176;432.70728;136.68931;365.9778;13.935820000000001;158.3604;829.8743;1441.161;134.6296;;553.47129;200.02189;1.149945;;256.6887;432.84058;188014.3;82.72726;518.6345;1872.5667;;;;873.8147;361.89039;259.9646;32.687485;;2620.3094;6.1595704;517.93238;568.6553;;2493.2798;86.80531;629.6575;;7272.281;433.79540000000003;;155.0109;250.8951;7.382161;1382.8045;395.6936;230.65088;;6.9358511;230.5628;;;5.150788599999999;868.86036;7.4975472;174.8929;546.6745999999999;;283.70533;;111.97672;266.93921;1.7654290000000001;189.39974;7.9725684;2128.8838;476.20362;28.39029;6.2084302000000005;94.83891;2394.8538;1.880099;158.40947;1832.0262;513.5374;0.9628429
2003-12-10;40.22015;;200.53731;193.24244;217.1251;2181.3594;161.91262;242.8831;9.865924999999999;321.60630000000003;1449.9754;3.812566;10210.7;295.4298;2.422381;1952.037;4011.3997;252.90211;2.2632593;216.83048;371.63843;8.904089;;1.84443;555.37818;488.41065;85.215586;;60.945801;0.643421;1.1532769999999999;1527.4715;138.1042;4.239971;128.15104;;1961.65;49.890839;1.4722686999999999;186.80182;2077.692;414.1965;1.148542;;;44.140704;308.47803;;490.67188;;589.48194;5.2142579;1059.5369;56.61107;84.40959;58.30864;109.2494;209.97133;;189.19405;10009.805;785.8152;3.2256177000000004;2113.047;441.53443;875.49317;;489.385;;6775.6954;200.75974;132.60868;179.7186;121.74349;269.2722;161.05959;437.76807;137.29014;366.8835;14.01338;156.7039;831.1035;1391.309;130.61432;;552.7661800000001;197.01566;1.132685;;258.1116;434.15235;187129.6;81.81818;521.0752;1855.5435;;;;866.7107;372.12183;256.27173;32.156235;;2585.3052;6.1595704;518.14917;573.3646;;2508.9173;84.90446;621.2778;;7276.484;433.79540000000003;;153.5539;250.8951;7.417825000000001;1319.2833;398.8694;229.50713;;6.6055718;229.7423;;;5.1106812;860.2212;7.6413403;177.4817;532.0129000000001;;275.58741;;110.07543;262.30787;1.715464;189.69755;7.9725684;2121.9944;477.43628;28.210114;6.1793921;93.45612999999999;2297.627;1.863489;157.62137;1830.9495;511.7034;0.9547741999999999
2003-12-11;40.13547;;199.06043;189.88842;222.128;2179.1866;164.5525;246.5818;9.810077999999999;320.2991;1452.0953;3.75262;10219.09;280.5521;2.426227;1961.531;4000.1424;253.63454000000002;2.2464318;217.39438;366.8689;8.779846;;1.8339500000000002;563.53223;489.09278;85.88261800000001;;59.408249;0.6210526000000001;1.160948;1487.0469;137.4346;4.021702;127.65012;;1965.4151;49.82927;1.4576049;185.68735;2068.528;412.585;1.190608;;;42.394493000000004;304.72291;;490.67188;;584.95435;5.1721241;1058.8211;54.19684;84.40959;58.494339;108.7267;211.01079;;188.85723;10003.653;776.6777;3.2841285;2066.14;439.66895;875.49317;;489.385;;6806.3399;199.44326;130.65215;180.00951;118.9766;271.4614;166.64548;436.50293;136.08846;366.8835;13.96167;159.02290000000002;831.1035;1377.713;132.50387;;545.99762;199.95202;1.117582;;258.9653;435.46387;184419.3;81.51514;521.0752;1834.2642;;;;865.2898;371.36402;265.62671;32.231232;;2590.3057;6.17646;519.77344;571.0098;;2495.3887;84.90446;632.0515;;7234.43;435.3586;;152.097;253.6421;7.496282;1327.4273;402.6802;231.03211;;6.7156649;229.7423;;;5.1423461999999995;860.40528;7.6670123;178.6323;533.6885;;270.24512;;111.77657;266.09717;1.698809;189.10193;7.6745289;2142.6624;488.11915;28.029938;6.0980835;93.16316;2328.3299;1.8169849999999999;157.779;1820.1788;504.3674;0.9372922
2003-12-12;40.0508;;203.42687;188.59841;223.1286;2159.6326;164.20052;246.5818;9.865924999999999;313.7623;1443.6158;3.8365449999999996;10252.649;296.4925;2.422381;1955.834;3973.8748;248.99629000000002;2.2380195;220.30799;362.49659;8.800554;;1.85491;567.15625;484.31763;86.13277400000001;;61.142075;0.6263156;1.171177;1487.0469;137.2672;4.058854999999999;127.06571;;1984.2408;49.952408;1.4664042000000002;183.40543;2074.361;409.3616;1.2046299999999999;;;42.685508;303.27881;;488.77247;;600.34791;5.1959937;1046.6507;54.7388;84.40959;58.071366;108.2039;207.8924;;187.84664;10003.653;785.8152;3.5105323;2085.355;438.42505;875.49317;;483.2163;;6714.4063;194.83567;129.99999;178.55521;116.20969;273.6506;168.74018;434.22535;135.18723;369.6013;13.909960000000002;157.6977;811.4326;1378.619;135.81058;;524.56383;201.00077;1.136999;;258.9653;449.01758;185360.3;81.81818;521.0752;1816.3897;;;;851.79175;374.31983;269.31934;32.781235;;2610.3082;6.1708301;511.6521;573.3646;;2481.8599;84.90446;593.7454;;7280.695;440.43910000000005;;156.759;255.4734;7.482017;1311.1397;401.4099;230.52379;;6.825758;227.691;;;5.155012299999999;863.71363;7.6772872;179.2077;529.0805;;270.24512;;109.37493;261.88672;1.6946459999999999;189.99532;7.7024683000000005;2124.2916;490.99512;28.7249;6.1387378;92.57723;2359.0335;1.7472290000000001;156.51803;1755.5562;576.5066;0.9184657
2003-12-15;41.06688;;201.37201;182.40641;225.1297;2170.4959;163.49656;242.8831;9.791462000000001;315.7234;1458.4546;3.788589;10235.872;297.5552;2.401233;1961.531;3958.865;253.8786;2.2506394;220.68403;365.27881;8.831614;;1.8863489999999998;567.15625;489.77491;86.382891;;61.469224;0.6052631;1.1967489999999998;1481.2718;138.2716;4.119226;127.31618;;2010.597;49.860077;1.4634707;179.37217;2074.361;409.3616;1.194432;;;43.36461;305.87842;;490.1792;;620.26905;5.0781128;1045.2188;55.28078;84.40959;57.669022;110.8176;206.85294;;186.94837;9788.1836;790.3838;3.5410572;2062.184;433.76099;879.17164;;473.9631;;6731.4297;197.07367;128.26085;180.7851;118.9766;273.6506;166.64548;439.66602;135.33742;370.5073;13.98753;155.71;837.2507;1388.59;135.10199;;554.4583600000001;204.07686;1.115425;;258.9653;433.71509;182649.1;81.21211;527.1768;1804.4734;;;;859.60645;369.09034;267.84229;33.743744;;2615.3086;6.187854099999999;515.9834;576.8966;;2502.9053;86.17169;587.76;;7276.484;447.47360000000003;;159.6728;256.3889;7.553342;1342.0857;401.4099;232.43;;6.6055718;223.3833;;;5.159233400000001;865.7356;7.7543135;181.2212;530.3373;;274.82422;;109.87528;260.20264;1.698809;189.10193;7.8608033;2121.9944;482.77784;28.544724;6.016775;95.21395000000001;2328.3299;1.760517;156.51803;1768.4817;597.5984;0.8956052
2003-12-16;40.64351;;198.73935;181.89039;223.1286;2172.6688;163.32056;242.2666;9.66116;316.377;1466.9341;3.7646089999999997;10101.629;293.3043;2.383931;1942.542;3838.7857;250.94925999999998;2.2211919;220.49601;365.67652;8.769495;;1.8339500000000002;571.68628;483.6355;86.382891;;59.539124;0.5618419;1.176292;1475.4969;138.2716;4.082075;126.31434;;1999.3016;49.583039;1.4488068;180.69887;2049.368;406.1382;1.193158;;;42.103438;305.30079;;491.72706;;609.40284;5.0897657;1045.2188;55.18224;84.40959;58.23642;111.3403;208.93186;;184.42206;9837.4336;785.8152;3.5257935;2048.621;432.2063;857.10035;;463.6819;;6663.3321;196.15217;124.99999;183.27358;119.8989;264.8938;165.01626;428.53199;135.03702;371.4131;13.935820000000001;153.0596;875.3635;1381.339;134.6296;;552.20219;227.9872;1.11111;;258.9653;428.46851;177197.7;80.30302;521.0752;1824.9014;;;;851.0813;363.40625;265.87281;33.062485;;2570.3035;6.1647437;511.1106;565.1232;;2480.3575;85.53809;598.5337;;7209.195;447.86440000000005;;157.3418;254.5578;7.589004;1351.8584;403.9504;230.26961;;6.6055718;222.9731;;;5.0916822;861.32398;7.7799912;177.9132;519.4456;;273.36719;;110.07543;252.20293;1.669663;189.39974;7.488252;2101.3248;491.40601;28.081421;5.9470826;95.50691;2302.7442;1.803698;156.51803;1734.0159;591.4851;0.8767783
2003-12-17;41.06688;;189.23575;172.86039;218.1257;2172.6688;161.73662;244.116;9.828694;314.416;1471.1739;3.656707;10000.946;299.6806;2.383931;1942.542;3846.2908;248.99629000000002;2.2001583;222.09379;371.63843;8.748787;;1.760592;568.06226;485.68213;84.381758;;58.165146;0.5401315;1.178848;1461.0596;140.4478;4.128513;126.98223;;1991.7713;47.951859;1.5426566;182.29096;1957.73;398.0801;1.172762;;;40.745274;307.61133;;499.39478;;588.57642;5.0896729;1055.2415;55.18224;84.40959;58.102311;107.1585;209.97133;;184.42206;9831.2774;781.2463;3.5489722;2055.403;419.7688;860.77881;;461.6257;;6779.0977;198.12676;130.43477;185.98824;124.5104;260.5154;159.66312;431.06226;135.48763;370.5073;13.8324;155.3786;865.5281;1398.56;135.57439;;555.58645;227.28814;1.11974;;260.3882;424.97071;179965.9;79.03029;521.0752;1838.5201;;;;851.0813;369.01441;247.40957;32.718735;;2620.3094;6.2109668;504.39673;546.2858;;2480.3575;84.90446;588.957;;7242.836;454.50809999999996;;159.38139999999999;255.4734;7.617534000000001;1360.002;403.9504;228.74468;;6.7156649;223.9987;;;5.10646;865.7356;8.0110808;179.2077;525.3103;;269.27369;;109.97535;254.30813;1.715464;188.50635;7.711784699999999;2128.8838;484.83204;28.338822;5.8309277999999996;95.21395000000001;2282.275;1.8734549999999999;156.99088;1734.0159;601.5725;0.9036734
2003-12-18;41.06688;;188.46523;170.28037;214.1234;2177.014;162.79259;242.2666;9.875229000000001;313.4354;1471.1739;3.716653;10026.118;296.4925;2.3454800000000002;1944.441;3752.4788;250.94925999999998;2.2464318;222.18787;373.22852;8.676311;;1.781552;567.15625;487.04639;84.882032;;58.884858;0.5763158;1.1967489999999998;1481.2718;142.9588;4.068142;125.64644;;1988.0059;46.874634;1.5895815;182.66248;1980.223;399.6917;1.184234;;;42.200469000000005;300.39039;;492.43042;;588.57642;5.0902686;1073.855;54.88661;84.40959;57.607117;110.2948;206.85294;;183.18696;9806.6524;794.9524;3.5897656999999996;2062.75;422.56714;853.42188;;463.6819;;6714.4063;198.78501;128.04346;185.66511;124.5104;262.7046;157.80117;436.50293;133.68514;375.0366;13.72898;154.38479999999998;908.5586;1399.4660000000001;134.1572;;558.4066799999999;227.21827;1.134842;;259.6768;418.84986;169031.7;81.51514;519.8547;1843.6272;;;;848.23975;374.2439;258.97974;32.874985;;2595.0655;6.2398536;508.72828;537.4556;;2487.8719;84.90446;588.957;;7226.016;452.94480000000004;;159.38139999999999;256.3889;7.596138;1377.9183;402.0452;230.3967;;6.6055718;220.9218;;;5.100127;863.89771;8.4475823;182.228;526.986;;272.67334;;110.07543;254.72919;1.761266;188.20855;7.5813917;2147.2564;480.3125;28.029938;5.9470826;95.36043;2333.4473;1.923281;156.3604;1771.7127;589.9565;0.910397
2003-12-19;41.32091;;193.28121;167.18436;212.1222;2133.5606;162.0886;239.8008;9.838003;312.1282;1458.4546;3.776599;9925.4375;303.9313;2.335868;1936.846;3658.6668;255.09915;2.2043644000000002;216.17263;372.83082;8.800554;;1.84443;567.15625;478.17847;85.38234399999999;;58.917557;0.5973683;1.181406;1637.1951;142.4565;4.0426;125.47948;;2006.8318;47.490189;1.5925138;183.08704;1942.125;402.915;1.168937;;;42.103438;297.79102;;485.39576;;588.57642;5.0799561;1049.5142;54.68953;84.40959;57.782502;110.8176;208.93186;;181.39051;9800.5;794.9524;3.6509546;2047.491;418.52491;853.42188;;465.7383;;6738.2422;195.49392;124.13041;184.17847;126.35499;256.137;157.10293;431.4419;135.48763;372.3191;13.21188;153.7222;934.377;1398.56;131.79531;;565.45727;227.21827;1.167205;;260.3882;416.22657;169973.5;82.42422;518.6345;1823.199;;;;852.5022;372.42505;260.94922;31.5625;;2590.0167;6.1589673000000005;510.13599;529.8031;;2480.3575;84.27084;586.563;;7226.016;448.64599999999996;;157.3418;256.3889;7.610403;1353.4871;401.4099;230.01548;;6.4954796;222.9731;;;5.087461;866.83838;8.0881119;183.091;526.986;;279.75049;;110.4757;263.7815;1.736283;187.61294;7.451001;2193.1863;474.56031;27.695328;5.970315;96.97172;2328.3299;1.9066720000000001;158.72472;1804.024;582.926;0.9144316
2003-12-22;40.81287;;197.64774;168.47437;214.1234;2137.9058;162.0886;239.8008;9.856616;313.7623;1452.0953;3.830552;9908.6563;307.1195;2.368551;1929.25;3591.1221;266.57254;2.1707107;216.17263;365.67652;8.785024;;1.85491;559.90821;476.13209;83.047657;;57.936127;0.5973683;1.171177;1608.3206;141.2848;4.072786;124.81159;;2003.0667;47.951859;1.5837157;183.08704;1987.15;401.3032;1.170212;;;41.036328999999995;298.94629;;489.19434;;597.63135;5.0867725;1048.7984;56.66034;84.40959;57.999131;110.8176;206.85294;;182.96244;9868.2188;794.9524;3.6993970000000003;2042.405;419.45777;849.74317;;465.7383;;6676.9532;190.22809;117.39129;182.27173;119.25329;260.5154;156.87018;434.98438;135.03702;368.6956;13.5997;154.8817;919.6235;1377.713;128.48859;;579.55844;227.21827;1.158575;;259.8188;417.53809;169087.8;79.69696;517.4141;1872.5667;;;;834.0315;370.22706;260.70313;30.0;;2579.9192;6.130078200000001;511.1106;539.8104;;2493.8863;85.53809;562.6216;;7192.367;454.89889999999997;;157.9245;252.7264;7.546211;1286.7085;402.6802;228.74468;;6.3853865;220.9218;;;5.1339014;865.7356;7.7286368;188.2687;524.8914;;275.37916;;109.27486;260.83423;1.7321190000000002;188.20855;7.451001;2213.856;473.73853;27.926987;5.970315;99.38870999999999;2338.5645;1.9066720000000001;159.03997;1777.0982;579.8691;0.8875365
2003-12-23;40.72818;;198.41826;173.37638;216.1245;2150.9419;161.91262;244.116;10.01484;315.0697;1458.4546;3.854529;9900.2696;308.7135;2.337791;1912.161;3489.805;263.39903;2.1749169;220.68403;364.88135;8.831614;;1.84443;563.53223;483.6355;86.382891;;58.165146;0.5907895;1.181406;1628.5328;143.9631;4.077429;125.22902;;2029.4229;48.04419;1.5807834;182.02559;1974.161;404.5266;1.17085;;;40.648277;306.74488;;496.93262;;592.19849;5.1551563;1045.2188;56.26617;84.40959;59.309327;112.9085;207.8924;;182.68171;9886.6836;799.5212;3.8447193;2057.098;418.52491;857.10035;;470.8789;;6632.6915;191.80785;121.52172;179.36316;119.8989;262.7046;160.59411;428.91138;135.78806;375.9426;13.63849;155.0473;882.7402;1377.713;129.43339;;588.86524;227.28814;1.167205;;261.5264;426.28248;159976.1;78.78787;518.6345;1882.7808;;;;856.05445;370.53028;265.62671;30.249985;;2569.8216;6.1820777;508.94483;536.8670999999999;;2481.8599;86.17169;562.6216;;7226.016;453.3357;;161.12959999999998;256.3889;7.596138;1330.6846;403.3154;228.74468;;6.0551072;220.5116;;;5.2310059;871.25;7.6516104;188.7002;521.9591;;278.22388;;112.07679;261.88672;1.736283;187.61294;7.711784699999999;2213.856;466.34278;28.132905;5.9819312;101.0;2343.6819;1.926603;160.77381;1777.0982;584.76;0.8982942
2003-12-24;40.72818;;198.41826;173.37638;216.1245;2150.9419;161.91262;244.116;10.05208;315.7234;1458.4546;3.956438;9933.8282;313.4956;2.341635;1927.352;3583.617;263.64321;2.1875367;220.68403;364.88135;8.831614;;1.85491;563.53223;483.6355;86.299532;;58.165146;0.5861842;1.186521;1628.5328;143.9631;4.070464;125.22902;;2029.4229;48.04419;1.5719843;182.02559;1954.247;404.5266;1.171487;;;41.327344000000004;306.74488;;496.93262;;595.82056;5.1379003999999995;1045.2188;56.26617;84.40959;59.309327;112.9085;207.8924;;182.68171;9855.9024;799.5212;3.8651172000000003;2055.968;418.52491;857.10035;;470.8789;;6653.1172;191.80785;121.52172;179.36316;119.8989;262.7046;160.59411;428.53199;135.78806;375.0366;13.535070000000001;154.5504;882.7402;1381.339;129.43339;;599.01809;227.28814;1.169362;;261.5264;426.28248;160004.2;78.84848;518.6345;1882.7808;;;;858.18555;370.53028;265.62671;30.249985;;2569.8216;6.222519600000001;511.86841;539.8104;;2481.8599;86.17169;562.6216;;7179.75;450.99089999999995;;160.2556;256.3889;7.560474;1330.6846;403.3154;228.74468;;6.0551072;221.127;;;5.150788599999999;871.25;7.6516104;188.7002;524.4725;;278.3628;;111.57645;261.88672;1.777919;187.61294;7.627959;2213.856;466.34278;28.132905;5.970315;100.9268;2338.5645;1.939889;160.77381;1777.0982;583.843;0.9063629
2003-12-25;40.72818;;198.41826;173.37638;216.1245;2150.9419;161.91262;244.116;10.05208;315.7234;1458.4546;3.956438;9933.8282;313.4956;2.341635;1927.352;3583.617;263.64321;2.1875367;220.68403;364.88135;8.831614;;1.85491;563.53223;483.6355;86.299532;;58.165146;0.5861842;1.186521;1628.5328;143.9631;4.070464;125.22902;;2029.4229;48.04419;1.5719843;182.02559;1954.247;404.5266;1.171487;;;41.327344000000004;306.74488;;496.93262;;595.82056;5.1379003999999995;1045.2188;56.26617;84.40959;59.309327;112.9085;207.8924;;182.68171;9855.9024;799.5212;3.8651172000000003;2055.968;418.52491;857.10035;;470.8789;;6653.1172;191.80785;121.52172;179.36316;119.8989;262.7046;160.59411;428.53199;135.78806;375.0366;13.535070000000001;154.5504;882.7402;1381.339;129.43339;;599.01809;227.28814;1.169362;;261.5264;426.28248;160032.3;78.84848;518.6345;1882.7808;;;;858.18555;370.53028;265.62671;30.249985;;2569.8216;6.222519600000001;511.86841;539.8104;;2481.8599;86.17169;562.6216;;7179.75;450.99089999999995;;160.2556;256.3889;7.560474;1330.6846;403.3154;228.74468;;6.0551072;221.127;;;5.150788599999999;871.25;7.6516104;188.7002;524.4725;;278.3628;;111.57645;261.88672;1.777919;187.61294;7.627959;2213.856;466.34278;28.132905;5.970315;100.9268;2338.5645;1.939889;160.77381;1777.0982;583.843;0.9063629
2003-12-26;40.72818;;198.41826;173.37638;216.1245;2150.9419;161.91262;244.116;10.05208;315.7234;1458.4546;3.956438;9933.8282;313.4956;2.341635;1927.352;3583.617;263.64321;2.1875367;220.68403;364.88135;8.831614;;1.85491;563.53223;483.6355;86.299532;;58.165146;0.5861842;1.186521;1628.5328;143.9631;4.070464;125.22902;;2029.4229;48.04419;1.5719843;182.02559;1954.247;404.5266;1.171487;;;41.327344000000004;306.74488;;496.93262;;595.82056;5.1379003999999995;1045.2188;56.26617;84.40959;59.309327;112.9085;207.8924;;182.68171;9855.9024;799.5212;3.8651172000000003;2055.968;418.52491;857.10035;;470.8789;;6653.1172;191.80785;121.52172;179.36316;119.8989;262.7046;160.59411;428.53199;135.78806;375.0366;13.535070000000001;154.5504;882.7402;1381.339;129.43339;;599.01809;227.28814;1.169362;;261.5264;426.28248;160060.4;78.84848;518.6345;1882.7808;;;;858.18555;370.53028;265.62671;30.249985;;2569.8216;6.222519600000001;511.86841;539.8104;;2481.8599;86.17169;562.6216;;7179.75;450.99089999999995;;160.2556;256.3889;7.560474;1330.6846;403.3154;228.74468;;6.0551072;221.127;;;5.150788599999999;871.25;7.6516104;188.7002;524.4725;;278.3628;;111.57645;261.88672;1.777919;187.61294;7.627959;2213.856;466.34278;28.132905;5.970315;100.9268;2338.5645;1.939889;160.77381;1777.0982;583.843;0.9063629
2003-12-29;40.55884;;199.7025;174.92438;217.1251;2146.5965;160.85666;245.3489;10.09861;317.3575;1449.9754;3.956438;9950.6055;311.9016;2.3454800000000002;1910.261;3681.1817;265.59606;2.1370556;218.05236;371.24097;8.836792;;1.85491;561.72022;482.27125;85.71585999999999;;58.29599;0.586842;1.1839629999999999;1605.4332;143.9631;4.058854999999999;125.64644;;2052.0137;47.951859;1.5749177;181.49495;1942.99;409.3616;1.165751;;;41.909414999999996;307.61133;;487.15455;;604.87549;5.1576563;1045.2188;56.51253;84.40959;60.351304;114.4766;206.85294;;182.45719;9868.2188;804.0898;3.8268725999999997;2037.318;429.71875;860.77881;;482.1882;;6619.0704;193.51919;119.99999;177.42408;120.63674;258.3262;160.82685;427.26661;135.95328;373.2249;13.57385;154.2191;914.7058;1384.964;127.07145;;592.81356;227.28814;1.173677;;264.6567;425.40796;173808.0;78.78787;532.0579;1923.6368;;;;845.3982;372.87989;265.87281;30.3125;;2564.773;6.0780787;512.62647;549.2291;;2487.8719;86.80531;567.4099;;7381.637;474.04839999999996;;167.8313;260.0518;7.503416;1314.3973;402.6802;227.47387;;5.945015;225.4346;;;5.1972315;889.81446;7.6721497;191.1452;524.4725;;275.79566;;111.57645;260.41309;1.7695930000000002;187.61294;7.6652149;2216.1514;467.98609;28.544724;5.9354688;101.0732;2353.9161;1.953176;161.40429;1798.6385;591.4851;0.8982942
2003-12-30;40.64351;;199.06043;181.37439;217.1251;2148.7691;160.32869;247.1982;10.23823;314.0891;1447.8555;3.851531;10000.946;319.8718;2.35317;1893.172;3726.2112;261.93442;2.166503;218.24024;371.63843;8.847144;;1.8653899999999999;558.0962;484.99976;85.549102;;58.557709;0.5855263;1.2018630000000001;1616.983;143.9631;4.098328;126.06388;;2048.2486;47.705643;1.5954472999999998;182.29096;2020.918;414.1965;1.161289;;;41.424336000000004;311.0774;;494.18921;;619.36353;5.173925799999999;1052.378;56.66034;84.40959;62.806611;114.4766;203.73455;;181.33431;9843.5938;817.7959;3.875315;2046.925;431.58448;860.77881;;485.2725;;6731.4297;194.04586;120.43477;179.20156;122.20464;260.5154;163.1543;428.40528;135.80222;373.2249;13.5997;157.0352;934.377;1388.59;132.26766;;595.0697299999999;227.21827;1.186623;;264.6567;423.22193;170177.1;79.45453;528.397;1881.0784;;;;858.18555;372.72828;260.70313;30.368744;;2549.6265;6.1936329;516.63306;552.7612;;2480.3575;87.43893;563.8186;;7385.848;481.4738;;168.12259999999998;249.9794;7.560474;1314.3973;401.4099;223.66146;;5.7248297;227.2808;;;5.2056763;886.87378;7.5489016;186.9743;524.4725;;275.44874;;111.57645;265.04444;1.7654290000000001;187.61294;7.7490406;2282.751;465.93189;28.570466;5.9761207;101.5859;2384.6197;1.989715;160.30092;1793.253;591.1794;0.8956052
2003-12-31;40.64351;;199.06043;181.37439;217.1251;2148.7691;160.32869;247.1982;10.42437;313.7623;1447.8555;3.956438;10068.071;316.15229999999997;2.357015;1912.161;3838.7857;262.91079;2.1538831;218.24024;371.63843;8.816084;;1.85491;558.0962;484.99976;85.38234399999999;;58.557709;0.5855263;1.191635;1616.983;143.9631;4.0867189999999995;126.06388;;2048.2486;47.705643;1.6189092;182.29096;2013.991;414.1965;1.175311;;;41.521368;311.0774;;494.18921;;625.70191;5.1798072;1052.378;56.66034;84.40959;62.806611;114.4766;203.73455;;181.33431;9991.336;817.7959;3.7809814999999998;2070.662;431.58448;860.77881;;485.2725;;6738.2422;194.04586;120.43477;179.20156;122.20464;260.5154;163.1543;428.15235;135.80222;371.4131;13.63849;156.20690000000002;934.377;1377.713;132.26766;;595.0697299999999;227.21827;1.195252;;264.6567;423.22193;172035.0;78.54544;528.397;1881.0784;;;;863.15845;372.72828;260.70313;30.368744;;2549.6265;6.205188000000001;516.52491;551.5838;;2480.3575;87.43893;563.8186;;7293.313;480.6921;;168.12259999999998;249.9794;7.531943;1314.3973;401.4099;225.05932;;6.0551072;226.6654;;;5.159233400000001;886.87378;7.5489016;186.9743;529.4994;;277.53028;;111.3763;265.04444;1.7737559999999999;187.61294;7.7490406;2287.345;465.93189;28.570466;6.0400073999999995;101.8057;2338.5645;2.0063239999999998;160.30092;1793.253;587.8171;0.8982942
